id,adf_p_level,kpss_p_level,adf_p_diff,kpss_p_diff,adf_stat_level,kpss_stat_level,adf_stat_diff,kpss_stat_diff,both_stat_level,both_stat_diff
HOBBIES_1_276_TX_1_evaluation,0.041482671395381684,0.020922140341697117,5.827009558884447e-05,0.1,True,False,True,True,False,True
HOBBIES_1_276_WI_1_evaluation,0.00015436124158246665,0.01,1.686333933564985e-18,0.1,True,False,True,True,False,True
HOBBIES_1_278_CA_1_evaluation,0.01596449017515565,0.01,1.1947222949574003e-11,0.1,True,False,True,True,False,True
HOBBIES_1_280_CA_1_evaluation,0.00010393586106018721,0.1,8.911985257722749e-13,0.1,True,True,True,True,True,True
HOBBIES_1_280_WI_1_evaluation,3.949019371390404e-06,0.1,3.084594527107929e-14,0.1,True,True,True,True,True,True
HOBBIES_1_281_CA_1_evaluation,0.019813222155233783,0.1,3.059979689541423e-23,0.1,True,True,True,True,True,True
HOBBIES_1_282_TX_1_evaluation,0.8140394419283095,0.03061980577814014,2.3111692829452305e-06,0.1,False,False,True,True,False,True
HOBBIES_1_283_WI_1_evaluation,0.00027592934075386816,0.01,4.542741513038515e-09,0.1,True,False,True,True,False,True
HOBBIES_1_285_TX_1_evaluation,0.03855091306387759,0.08867887939938028,2.5484915805935958e-14,0.1,True,True,True,True,True,True
HOBBIES_1_286_WI_1_evaluation,0.08096825987450113,0.01,1.331526578961803e-09,0.1,False,False,True,True,False,True
HOBBIES_1_288_CA_1_evaluation,0.00011758504880191895,0.04714583088416803,5.218492473091349e-13,0.1,True,False,True,True,False,True
HOBBIES_1_289_WI_1_evaluation,1.7239697077094794e-23,0.01,2.268785932569645e-14,0.05337668549074295,True,False,True,True,False,True
HOBBIES_1_290_TX_1_evaluation,1.6829212494101527e-06,0.1,3.7715890063190424e-22,0.1,True,True,True,True,True,True
HOBBIES_1_295_CA_1_evaluation,5.747691680231069e-06,0.025554991882601664,5.410159851605432e-15,0.1,True,False,True,True,False,True
HOBBIES_1_296_CA_1_evaluation,2.1341344249183748e-10,0.01,3.479355925660272e-09,0.1,True,False,True,True,False,True
HOBBIES_1_297_CA_1_evaluation,0.011516109040102076,0.07882525315715351,6.432236385292577e-14,0.1,True,True,True,True,True,True
HOBBIES_1_300_TX_1_evaluation,0.009421834326345196,0.09849012681782816,2.7360680921850162e-09,0.1,True,True,True,True,True,True
HOBBIES_1_300_WI_1_evaluation,0.00043630013234706054,0.1,1.9571634201077746e-21,0.1,True,True,True,True,True,True
HOBBIES_1_304_TX_1_evaluation,0.2650024431054462,0.026071619929009866,3.239181332338842e-09,0.1,False,False,True,True,False,True
HOBBIES_1_307_TX_1_evaluation,4.426401660167738e-08,0.03596427471335374,2.9540268768435326e-11,0.1,True,False,True,True,False,True
HOBBIES_1_308_TX_1_evaluation,0.02737831275265665,0.1,5.889548946437289e-23,0.1,True,True,True,True,True,True
HOBBIES_1_312_TX_1_evaluation,0.12081180419405058,0.027330350073486633,9.53250914551672e-18,0.1,False,False,True,True,False,True
HOBBIES_1_313_TX_1_evaluation,1.944557403906221e-06,0.01,3.0186337718503884e-20,0.1,True,False,True,True,False,True
HOBBIES_1_316_WI_1_evaluation,0.00642107536750339,0.08739359222344477,1.7364568478606424e-11,0.1,True,True,True,True,True,True
HOBBIES_1_318_CA_1_evaluation,1.7069503826948767e-10,0.1,7.428190418068767e-06,0.1,True,True,True,True,True,True
HOBBIES_1_322_TX_1_evaluation,0.005344218562214347,0.1,3.2501370150006076e-15,0.1,True,True,True,True,True,True
HOBBIES_1_323_CA_1_evaluation,0.02887968221672149,0.01,2.3386738865506386e-16,0.1,True,False,True,True,False,True
HOBBIES_1_326_WI_1_evaluation,0.11894770817836586,0.01,1.6149906988819887e-16,0.1,False,False,True,True,False,True
HOBBIES_1_327_TX_1_evaluation,4.904594444190121e-08,0.1,2.0674224506613394e-09,0.1,True,True,True,True,True,True
HOBBIES_1_329_TX_1_evaluation,4.820119002126924e-12,0.1,5.368270820095048e-17,0.1,True,True,True,True,True,True
HOBBIES_1_330_TX_1_evaluation,0.10265776034157742,0.04637946816111601,1.4902101601922305e-16,0.1,False,False,True,True,False,True
HOBBIES_1_331_TX_1_evaluation,0.000585965451094398,0.1,1.708754424968623e-19,0.1,True,True,True,True,True,True
HOBBIES_1_334_WI_1_evaluation,5.470348811420321e-05,0.022437010023625473,3.3762094655593104e-08,0.1,True,False,True,True,False,True
HOBBIES_1_335_CA_1_evaluation,0.15395184310579824,0.01,7.163679313332623e-10,0.1,False,False,True,True,False,True
HOBBIES_1_338_TX_1_evaluation,5.0429638540661586e-06,0.1,7.22077096571227e-24,0.1,True,True,True,True,True,True
HOBBIES_1_338_WI_1_evaluation,8.126718285411579e-28,0.1,4.5176361254246966e-09,0.1,True,True,True,True,True,True
HOBBIES_1_339_TX_1_evaluation,0.8834586357494417,0.01,2.0844084588835748e-12,0.08992423924648016,False,False,True,True,False,True
HOBBIES_1_339_WI_1_evaluation,0.06778804990344996,0.04882311681845349,1.7180631158200628e-23,0.1,False,False,True,True,False,True
HOBBIES_1_342_CA_1_evaluation,5.231854248047756e-08,0.023472533637801652,7.230610798463044e-08,0.1,True,False,True,True,False,True
HOBBIES_1_343_CA_1_evaluation,5.602536105916918e-15,0.1,7.292668065878589e-16,0.1,True,True,True,True,True,True
HOBBIES_1_344_CA_1_evaluation,0.11787206823903817,0.05386472680285052,1.2123761592119335e-19,0.1,False,True,True,True,False,True
HOBBIES_1_345_TX_1_evaluation,6.86327294066078e-09,0.01,1.2757787044463346e-12,0.1,True,False,True,True,False,True
HOBBIES_1_351_CA_1_evaluation,1.695589787628605e-13,0.1,2.413663156153058e-15,0.1,True,True,True,True,True,True
HOBBIES_1_351_WI_1_evaluation,9.332083709599883e-06,0.01,1.0191365511897838e-17,0.1,True,False,True,True,False,True
HOBBIES_1_352_CA_1_evaluation,7.661497407516148e-05,0.1,2.5915343818573053e-15,0.1,True,True,True,True,True,True
HOBBIES_1_353_CA_1_evaluation,0.03337126694854504,0.1,2.525280389861658e-26,0.1,True,True,True,True,True,True
HOBBIES_1_355_WI_1_evaluation,0.0065282124090058164,0.06595290702584888,8.522918688573395e-27,0.1,True,True,True,True,True,True
HOBBIES_1_356_CA_1_evaluation,0.39569706599536963,0.01,5.072349778567866e-07,0.1,False,False,True,True,False,True
HOBBIES_1_358_TX_1_evaluation,0.31331320124703466,0.013900188992345556,5.761981825175277e-17,0.1,False,False,True,True,False,True
HOBBIES_1_358_WI_1_evaluation,0.265551742290828,0.036578062458290504,1.8406412483656084e-18,0.04166666666666731,False,False,True,False,False,False
HOBBIES_1_359_CA_1_evaluation,0.2965489787933199,0.01625514958551467,2.597454543626951e-07,0.1,False,False,True,True,False,True
HOBBIES_1_360_TX_1_evaluation,1.470471397329859e-29,0.02230492789203665,5.524511568239342e-15,0.1,True,False,True,True,False,True
HOBBIES_1_360_WI_1_evaluation,0.0026037775337987017,0.01,5.296624791639171e-11,0.1,True,False,True,True,False,True
HOBBIES_1_361_CA_1_evaluation,0.02928999226652431,0.1,5.416418956298457e-19,0.1,True,True,True,True,True,True
HOBBIES_1_363_WI_1_evaluation,3.3354130806258695e-30,0.01,2.1668480606473768e-23,0.1,True,False,True,True,False,True
HOBBIES_1_368_CA_1_evaluation,0.0012364747201939119,0.04601545789090548,1.2316544365384804e-09,0.1,True,False,True,True,False,True
HOBBIES_1_370_TX_1_evaluation,0.022176850716844974,0.1,4.810673740285244e-14,0.1,True,True,True,True,True,True
HOBBIES_1_372_CA_1_evaluation,1.5004507633042236e-05,0.1,1.4606587803921153e-15,0.1,True,True,True,True,True,True
HOBBIES_1_373_CA_1_evaluation,0.33361323237375784,0.01,0.06288285293044714,0.1,False,False,False,True,False,False
HOBBIES_1_373_WI_1_evaluation,9.086103914692842e-22,0.01,4.234387853870507e-17,0.1,True,False,True,True,False,True
HOBBIES_1_374_CA_1_evaluation,1.726079419329283e-11,0.1,1.02755231597048e-12,0.1,True,True,True,True,True,True
HOBBIES_1_377_WI_1_evaluation,1.0862487435870223e-29,0.01,1.1451418150071685e-14,0.1,True,False,True,True,False,True
HOBBIES_1_380_CA_1_evaluation,6.123209945453489e-08,0.01,1.0724240266844548e-13,0.1,True,False,True,True,False,True
HOBBIES_1_383_CA_1_evaluation,2.653040181171166e-21,0.06955608201124633,2.47356806904703e-14,0.1,True,True,True,True,True,True
HOBBIES_1_387_TX_1_evaluation,4.153488793427665e-05,0.1,2.935558329835563e-17,0.1,True,True,True,True,True,True
HOBBIES_1_387_WI_1_evaluation,2.394968648499694e-06,0.1,7.242731273075673e-12,0.1,True,True,True,True,True,True
HOBBIES_1_390_WI_1_evaluation,0.3131675309238023,0.01,1.962614870943363e-16,0.1,False,False,True,True,False,True
HOBBIES_1_391_TX_1_evaluation,6.249458889509874e-05,0.01,4.9164435543364e-10,0.1,True,False,True,True,False,True
HOBBIES_1_391_WI_1_evaluation,0.13686152018662467,0.01,2.0758676120745875e-20,0.1,False,False,True,True,False,True
HOBBIES_1_397_WI_1_evaluation,0.0341495635366525,0.028974051774409097,2.364932152048794e-09,0.1,True,False,True,True,False,True
HOBBIES_1_400_CA_1_evaluation,0.2297839238324227,0.01,6.69349605761252e-08,0.1,False,False,True,True,False,True
HOBBIES_1_408_TX_1_evaluation,0.025237821379612443,0.01,2.624896064648646e-15,0.1,True,False,True,True,False,True
HOBBIES_1_410_CA_1_evaluation,2.738799913986469e-10,0.01,5.723195653360442e-14,0.1,True,False,True,True,False,True
HOBBIES_1_412_TX_1_evaluation,0.08655307730085848,0.1,0.000759823254385031,0.1,False,True,True,True,False,True
HOBBIES_1_413_CA_1_evaluation,0.0006322288529701407,0.1,4.611548479218927e-26,0.1,True,True,True,True,True,True
HOBBIES_1_413_WI_1_evaluation,0.003308075979538085,0.1,4.358519387503707e-16,0.1,True,True,True,True,True,True
HOBBIES_1_415_WI_1_evaluation,3.3828864787097216e-16,0.1,9.501086964202865e-10,0.049300462244853585,True,True,True,False,True,False
HOBBIES_1_419_TX_1_evaluation,3.0074307743211176e-25,0.1,2.171362859272559e-09,0.1,True,True,True,True,True,True
HOBBIES_1_419_WI_1_evaluation,0.001031470850343669,0.1,6.205767373412755e-23,0.1,True,True,True,True,True,True
HOBBIES_1_420_WI_1_evaluation,3.394733852449335e-12,0.01,1.427942008046281e-13,0.1,True,False,True,True,False,True
HOBBIES_1_423_CA_1_evaluation,0.026629479114597718,0.01,2.374165588380306e-11,0.1,True,False,True,True,False,True
HOBBIES_1_424_WI_1_evaluation,4.015821487981216e-06,0.01,1.6570255583188517e-11,0.1,True,False,True,True,False,True
HOBBIES_2_001_CA_1_evaluation,5.589067090267305e-10,0.0324587375555407,3.060923190495111e-14,0.1,True,False,True,True,False,True
HOBBIES_2_003_TX_1_evaluation,0.9131522757365103,0.01,1.6060560714880928e-08,0.1,False,False,True,True,False,True
HOBBIES_2_006_TX_1_evaluation,1.711425907602952e-06,0.08222582287577675,9.083200944842961e-16,0.1,True,True,True,True,True,True
HOBBIES_2_006_WI_1_evaluation,3.1429047157905565e-18,0.09264681878298249,1.1170733143847757e-10,0.1,True,True,True,True,True,True
HOBBIES_2_007_WI_1_evaluation,0.0027249198837488494,0.05021577452015877,1.4903186745661463e-12,0.1,True,True,True,True,True,True
HOBBIES_2_009_CA_1_evaluation,0.00014111240051615907,0.01,4.361179611454046e-14,0.1,True,False,True,True,False,True
HOBBIES_2_011_TX_1_evaluation,1.9042456928171155e-10,0.1,1.5960884274667863e-12,0.1,True,True,True,True,True,True
HOBBIES_2_012_CA_1_evaluation,0.0023193824981535,0.1,2.9693096096204165e-18,0.1,True,True,True,True,True,True
HOBBIES_2_013_CA_1_evaluation,0.00013415253338853257,0.01,1.053525770545029e-14,0.1,True,False,True,True,False,True
HOBBIES_2_014_CA_1_evaluation,0.5762630482738081,0.01,1.4006973433114573e-10,0.1,False,False,True,True,False,True
HOBBIES_2_017_WI_1_evaluation,0.0760698050814669,0.07830329347227004,7.649761652843042e-18,0.1,False,True,True,True,False,True
HOBBIES_2_020_WI_1_evaluation,2.098780727009669e-29,0.09591976561247416,1.1893334438197644e-11,0.1,True,True,True,True,True,True
HOBBIES_2_024_CA_1_evaluation,2.02688061895644e-10,0.1,1.6228526730318108e-18,0.1,True,True,True,True,True,True
HOBBIES_2_025_CA_1_evaluation,2.2672092222149377e-17,0.01,9.612797766655673e-09,0.1,True,False,True,True,False,True
HOBBIES_2_025_TX_1_evaluation,0.028481287982734627,0.022058112472547894,2.025390816677527e-15,0.1,True,False,True,True,False,True
HOBBIES_2_027_CA_1_evaluation,1.756806065708405e-09,0.1,2.630021589870722e-11,0.1,True,True,True,True,True,True
HOBBIES_2_031_CA_1_evaluation,3.826820700360116e-14,0.1,2.427248547613937e-17,0.1,True,True,True,True,True,True
HOBBIES_2_033_CA_1_evaluation,0.0018298730542173475,0.01,3.3707141859249235e-20,0.1,True,False,True,True,False,True
HOBBIES_2_033_TX_1_evaluation,9.732407904902363e-06,0.1,2.509530137039883e-14,0.1,True,True,True,True,True,True
HOBBIES_2_034_TX_1_evaluation,1.6232662857573684e-09,0.1,3.728366391791262e-12,0.1,True,True,True,True,True,True
HOBBIES_2_040_TX_1_evaluation,0.007460006548122709,0.1,6.90764319723771e-15,0.1,True,True,True,True,True,True
HOBBIES_2_040_WI_1_evaluation,0.00025629181293051844,0.1,2.0395959723675446e-08,0.1,True,True,True,True,True,True
HOBBIES_2_044_CA_1_evaluation,0.0008254814873403006,0.09519817313035157,4.507551705542873e-14,0.1,True,True,True,True,True,True
HOBBIES_2_046_TX_1_evaluation,3.092936195808492e-26,0.01,3.8398744594593725e-10,0.1,True,False,True,True,False,True
HOBBIES_2_049_TX_1_evaluation,0.09371131057639331,0.1,1.050392560617639e-21,0.1,False,True,True,True,False,True
HOBBIES_2_049_WI_1_evaluation,1.6677412110703313e-29,0.1,7.120965977627766e-11,0.1,True,True,True,True,True,True
HOBBIES_2_050_CA_1_evaluation,0.020366816318712757,0.01,4.479104461786681e-21,0.1,True,False,True,True,False,True
HOBBIES_2_051_WI_1_evaluation,3.7134915969400644e-16,0.1,1.2316685973458194e-14,0.1,True,True,True,True,True,True
HOBBIES_2_054_TX_1_evaluation,0.04626413353146738,0.1,6.269574380757218e-06,0.1,True,True,True,True,True,True
HOBBIES_2_059_TX_1_evaluation,1.0101693507624165e-09,0.1,8.317304539307294e-20,0.1,True,True,True,True,True,True
HOBBIES_2_060_CA_1_evaluation,0.0005689705210935565,0.1,6.400216909627009e-19,0.1,True,True,True,True,True,True
HOBBIES_2_061_CA_1_evaluation,1.8004608682791783e-06,0.08031302188586639,4.009759967738054e-17,0.1,True,True,True,True,True,True
HOBBIES_2_064_WI_1_evaluation,1.320069309852595e-21,0.1,1.5397129541930098e-07,0.1,True,True,True,True,True,True
HOBBIES_2_066_CA_1_evaluation,1.361330655643636e-28,0.1,2.4547208836882083e-09,0.1,True,True,True,True,True,True
HOBBIES_2_068_WI_1_evaluation,8.389622260847932e-11,0.032466038967620445,5.4881644580932487e-11,0.1,True,False,True,True,False,True
HOBBIES_2_071_TX_1_evaluation,0.6237496460667666,0.01,1.1180403464385744e-05,0.1,False,False,True,True,False,True
HOBBIES_2_072_CA_1_evaluation,0.11416777672939366,0.06630744548758054,1.8625310065132822e-14,0.1,False,True,True,True,False,True
HOBBIES_2_074_TX_1_evaluation,2.4083350349382594e-10,0.1,2.958646420282757e-15,0.1,True,True,True,True,True,True
HOBBIES_2_075_CA_1_evaluation,0.00026714741235723947,0.1,3.247815190042799e-09,0.1,True,True,True,True,True,True
HOBBIES_2_078_WI_1_evaluation,4.443050455465352e-06,0.06746996365107372,1.0415518888929974e-13,0.05535431713406395,True,True,True,True,True,True
HOBBIES_2_079_TX_1_evaluation,0.0031322605397045523,0.01,1.5467871839116065e-16,0.1,True,False,True,True,False,True
HOBBIES_2_082_CA_1_evaluation,1.5360555555462444e-21,0.1,1.9685427862503e-12,0.07198074913592208,True,True,True,True,True,True
HOBBIES_2_082_WI_1_evaluation,1.3235730027471604e-16,0.1,6.645336345544938e-09,0.1,True,True,True,True,True,True
HOBBIES_2_083_TX_1_evaluation,0.001396253332180285,0.1,7.203085167927089e-20,0.1,True,True,True,True,True,True
HOBBIES_2_089_WI_1_evaluation,0.05035793381645098,0.1,2.4206341263153734e-16,0.1,False,True,True,True,False,True
HOBBIES_2_090_TX_1_evaluation,0.0037821369145789358,0.010894441925818012,1.0056325341036778e-09,0.1,True,False,True,True,False,True
HOBBIES_2_090_WI_1_evaluation,4.696726804338814e-07,0.1,5.45345817368484e-09,0.1,True,True,True,True,True,True
HOBBIES_2_091_WI_1_evaluation,7.853413777228863e-20,0.09666092156237725,4.67378765614875e-16,0.1,True,True,True,True,True,True
HOBBIES_2_092_CA_1_evaluation,2.4848318743140636e-22,0.011474720996647805,1.4072925511897579e-18,0.1,True,False,True,True,False,True
HOBBIES_2_096_TX_1_evaluation,4.2717319162720144e-07,0.1,8.228939650153706e-15,0.04166666666666898,True,True,True,False,True,False
HOBBIES_2_098_CA_1_evaluation,2.254804528816109e-07,0.01,5.1284392791029283e-11,0.1,True,False,True,True,False,True
HOBBIES_2_098_TX_1_evaluation,7.702019712513766e-10,0.01,4.112458164163535e-18,0.1,True,False,True,True,False,True
HOBBIES_2_099_CA_1_evaluation,1.0271145875126044e-10,0.01151923404852898,1.0678872023728305e-11,0.04166666666666657,True,False,True,False,False,False
HOBBIES_2_106_CA_1_evaluation,2.233128717661531e-18,0.1,5.024134923790807e-12,0.1,True,True,True,True,True,True
HOBBIES_2_107_CA_1_evaluation,0.0035815103838353992,0.023922836723788123,1.0272910530116375e-19,0.1,True,False,True,True,False,True
HOBBIES_2_108_TX_1_evaluation,6.121709473102283e-16,0.1,3.720651318722961e-13,0.0583457783133717,True,True,True,True,True,True
HOBBIES_2_111_WI_1_evaluation,8.298974177231123e-06,0.1,6.740766615514477e-09,0.1,True,True,True,True,True,True
HOBBIES_2_113_CA_1_evaluation,6.3681607264781425e-19,0.01,2.6682853496845803e-17,0.1,True,False,True,True,False,True
HOBBIES_2_114_CA_1_evaluation,1.1729575865086887e-19,0.05320985555051529,6.085596836137829e-10,0.1,True,True,True,True,True,True
HOBBIES_2_114_TX_1_evaluation,0.24923887668818795,0.01,1.2513544335490997e-12,0.1,False,False,True,True,False,True
HOBBIES_2_115_WI_1_evaluation,0.1516047685458825,0.01,2.205666146203326e-16,0.1,False,False,True,True,False,True
HOBBIES_2_118_TX_1_evaluation,0.2246955971277016,0.01,1.2794101636225626e-13,0.1,False,False,True,True,False,True
HOBBIES_2_118_WI_1_evaluation,5.390110195167845e-30,0.1,2.4380872119206462e-11,0.1,True,True,True,True,True,True
HOBBIES_2_119_WI_1_evaluation,2.896266187258302e-26,0.01,1.079030716441239e-10,0.1,True,False,True,True,False,True
HOBBIES_2_128_WI_1_evaluation,7.861594609857689e-29,0.01,1.2765565469512382e-11,0.1,True,False,True,True,False,True
HOBBIES_2_131_TX_1_evaluation,0.056228336102965404,0.0234970887752848,8.665429463094202e-11,0.1,False,False,True,True,False,True
HOBBIES_2_133_TX_1_evaluation,0.00939510170858497,0.01,1.0713274446264559e-15,0.1,True,False,True,True,False,True
HOBBIES_2_137_TX_1_evaluation,1.659378096747502e-12,0.1,1.1482649575294458e-17,0.06144272393273252,True,True,True,True,True,True
HOBBIES_2_140_TX_1_evaluation,0.25413357637642575,0.015464164069381357,1.4833870909767879e-08,0.1,False,False,True,True,False,True
HOBBIES_2_141_WI_1_evaluation,0.009028591998069718,0.02632179383806888,3.96412034686465e-29,0.1,True,False,True,True,False,True
HOBBIES_2_143_TX_1_evaluation,1.5483692035198026e-27,0.04231377242941863,3.048700367011628e-09,0.1,True,False,True,True,False,True
HOBBIES_2_144_CA_1_evaluation,0.24327152293889992,0.06496749507353111,2.76443728716572e-08,0.1,False,True,True,True,False,True
HOBBIES_2_144_TX_1_evaluation,7.3361407473039735e-06,0.0188189313932543,1.0428679941886233e-15,0.1,True,False,True,True,False,True
HOBBIES_2_145_TX_1_evaluation,0.2225051730793497,0.01,1.4959860170229784e-18,0.1,False,False,True,True,False,True
HOUSEHOLD_1_003_CA_1_evaluation,0.002282450739086226,0.1,2.2514168428558046e-08,0.1,True,True,True,True,True,True
HOUSEHOLD_1_009_TX_1_evaluation,1.0067734252911048e-11,0.09016726571624448,5.603613427112797e-07,0.1,True,True,True,True,True,True
HOUSEHOLD_1_012_CA_1_evaluation,0.16079189551085843,0.044646210402442474,1.0113572969221341e-23,0.1,False,False,True,True,False,True
HOUSEHOLD_1_015_TX_1_evaluation,0.0007941568783674124,0.1,1.4811644663821704e-28,0.1,True,True,True,True,True,True
HOUSEHOLD_1_018_WI_1_evaluation,0.9636576097497398,0.01,1.1921764339848574e-06,0.07315985412201888,False,False,True,True,False,True
HOUSEHOLD_1_022_WI_1_evaluation,0.06420434646303998,0.1,7.248962251325683e-11,0.1,False,True,True,True,False,True
HOUSEHOLD_1_025_TX_1_evaluation,0.003834866896207162,0.1,3.919743404438181e-25,0.1,True,True,True,True,True,True
HOUSEHOLD_1_026_TX_1_evaluation,8.847296650722809e-17,0.1,4.890742766006533e-08,0.1,True,True,True,True,True,True
HOUSEHOLD_1_028_TX_1_evaluation,0.06383835188212371,0.0388131357200307,2.3585905512785914e-19,0.1,False,False,True,True,False,True
HOUSEHOLD_1_029_TX_1_evaluation,0.0018180108948464221,0.1,5.725242049305774e-18,0.1,True,True,True,True,True,True
HOUSEHOLD_1_030_WI_1_evaluation,9.406489528752542e-06,0.1,1.2682934530831126e-11,0.1,True,True,True,True,True,True
HOUSEHOLD_1_036_WI_1_evaluation,5.924691129076762e-08,0.1,4.6105123483869824e-05,0.1,True,True,True,True,True,True
HOUSEHOLD_1_038_TX_1_evaluation,0.5041384502775913,0.01,3.7801136924170486e-13,0.1,False,False,True,True,False,True
HOUSEHOLD_1_038_WI_1_evaluation,4.4444937803782876e-05,0.1,2.2355387142469856e-15,0.1,True,True,True,True,True,True
HOUSEHOLD_1_039_WI_1_evaluation,8.249238157629387e-06,0.1,5.852411314148989e-10,0.1,True,True,True,True,True,True
HOUSEHOLD_1_040_CA_1_evaluation,4.32815401927978e-06,0.1,1.2861819412887242e-05,0.1,True,True,True,True,True,True
HOUSEHOLD_1_040_TX_1_evaluation,6.082886840141064e-05,0.08384238403991602,7.059120634574201e-30,0.1,True,True,True,True,True,True
HOUSEHOLD_1_040_WI_1_evaluation,0.8827770232301063,0.01,7.712735928177326e-21,0.1,False,False,True,True,False,True
HOUSEHOLD_1_043_WI_1_evaluation,0.014965107370190621,0.1,1.3379505221765483e-24,0.1,True,True,True,True,True,True
HOUSEHOLD_1_048_CA_1_evaluation,0.005203356307857949,0.01918466858622857,3.107975902017371e-19,0.1,True,False,True,True,False,True
HOUSEHOLD_1_054_CA_1_evaluation,3.1624887975767e-10,0.01,4.242773301064063e-07,0.1,True,False,True,True,False,True
HOUSEHOLD_1_060_WI_1_evaluation,7.816705964778318e-14,0.1,1.577625965624414e-13,0.1,True,True,True,True,True,True
HOUSEHOLD_1_064_TX_1_evaluation,0.8896327776549842,0.01,9.430198655432478e-06,0.1,False,False,True,True,False,True
HOUSEHOLD_1_064_WI_1_evaluation,0.8480976052283841,0.01,9.77398929043027e-11,0.08805766767872351,False,False,True,True,False,True
HOUSEHOLD_1_076_TX_1_evaluation,1.3055401684046976e-18,0.011124916624576993,1.9202920057741715e-15,0.1,True,False,True,True,False,True
HOUSEHOLD_1_077_TX_1_evaluation,0.0003098491182791114,0.061741460615008084,2.8788312985984765e-17,0.1,True,True,True,True,True,True
HOUSEHOLD_1_079_CA_1_evaluation,7.747361903969864e-08,0.08453982910418899,2.0871910965750796e-11,0.1,True,True,True,True,True,True
HOUSEHOLD_1_083_CA_1_evaluation,0.02519149855523095,0.01,2.393804459279823e-25,0.1,True,False,True,True,False,True
HOUSEHOLD_1_093_CA_1_evaluation,1.7522461524185442e-17,0.1,1.0932946854381164e-15,0.1,True,True,True,True,True,True
HOUSEHOLD_1_094_TX_1_evaluation,0.3315275149042414,0.01,2.62511118828709e-19,0.1,False,False,True,True,False,True
HOUSEHOLD_1_095_CA_1_evaluation,0.09894305067563514,0.01,1.1627075455075725e-18,0.1,False,False,True,True,False,True
HOUSEHOLD_1_095_WI_1_evaluation,0.3283311684357518,0.01,1.1835717821840603e-14,0.1,False,False,True,True,False,True
HOUSEHOLD_1_098_CA_1_evaluation,0.05332512071467072,0.01,1.3847121786691162e-06,0.1,False,False,True,True,False,True
HOUSEHOLD_1_102_TX_1_evaluation,0.4152565973833482,0.01,9.215915415534246e-11,0.08329076457355697,False,False,True,True,False,True
HOUSEHOLD_1_102_WI_1_evaluation,8.175960782873113e-21,0.1,2.1858087691408567e-08,0.1,True,True,True,True,True,True
HOUSEHOLD_1_103_CA_1_evaluation,0.0023535646477427495,0.1,1.829915665118236e-09,0.1,True,True,True,True,True,True
HOUSEHOLD_1_124_TX_1_evaluation,0.5093757667481411,0.01,1.4154676970246298e-05,0.1,False,False,True,True,False,True
HOUSEHOLD_1_125_WI_1_evaluation,4.861384875552908e-24,0.07753579635325203,1.5451247476902e-11,0.1,True,True,True,True,True,True
HOUSEHOLD_1_126_CA_1_evaluation,5.022732832356262e-07,0.1,2.7047265150873016e-16,0.06094975160503732,True,True,True,True,True,True
HOUSEHOLD_1_129_WI_1_evaluation,2.6756566669358007e-07,0.020299492058397137,4.01698210468823e-17,0.1,True,False,True,True,False,True
HOUSEHOLD_1_146_CA_1_evaluation,0.007213382827784556,0.042990479829936395,2.086719843031916e-19,0.1,True,False,True,True,False,True
HOUSEHOLD_1_153_WI_1_evaluation,2.1238384618623685e-05,0.1,9.069009271651728e-16,0.1,True,True,True,True,True,True
HOUSEHOLD_1_155_TX_1_evaluation,1.1322772948779103e-11,0.08490260932113056,1.3774627562274537e-12,0.1,True,True,True,True,True,True
HOUSEHOLD_1_157_TX_1_evaluation,0.00026639102039215654,0.1,9.487459517594924e-23,0.1,True,True,True,True,True,True
HOUSEHOLD_1_158_CA_1_evaluation,1.7265906135461056e-29,0.01,3.020915000890754e-13,0.1,True,False,True,True,False,True
HOUSEHOLD_1_158_WI_1_evaluation,3.030153875083905e-28,0.01,1.7046332520285166e-19,0.1,True,False,True,True,False,True
HOUSEHOLD_1_161_WI_1_evaluation,0.7756719501143459,0.08179246896322251,7.640781079310761e-13,0.1,False,True,True,True,False,True
HOUSEHOLD_1_182_WI_1_evaluation,0.3389573243672208,0.01,7.27039371077372e-10,0.1,False,False,True,True,False,True
HOUSEHOLD_1_191_TX_1_evaluation,0.010612024823172556,0.1,2.5062622833196687e-07,0.1,True,True,True,True,True,True
HOUSEHOLD_1_192_TX_1_evaluation,0.048506434996502035,0.01,3.3457999562435986e-12,0.1,True,False,True,True,False,True
HOUSEHOLD_1_194_TX_1_evaluation,0.0014705001885129494,0.1,1.851400481890908e-24,0.1,True,True,True,True,True,True
HOUSEHOLD_1_202_WI_1_evaluation,0.07280372523442777,0.01,1.5517854156886552e-15,0.1,False,False,True,True,False,True
HOUSEHOLD_1_203_CA_1_evaluation,0.00013822772964069315,0.1,3.058887203224339e-25,0.04166666666668196,True,True,True,False,True,False
HOUSEHOLD_1_204_WI_1_evaluation,0.00042847548257017766,0.01,2.875632491415096e-20,0.1,True,False,True,True,False,True
HOUSEHOLD_1_205_CA_1_evaluation,4.5172598089056066e-07,0.1,5.2437203392251845e-20,0.1,True,True,True,True,True,True
HOUSEHOLD_1_206_CA_1_evaluation,1.17496639630057e-05,0.03654388206551808,2.542751963409127e-16,0.1,True,False,True,True,False,True
HOUSEHOLD_1_206_TX_1_evaluation,5.1134486914500345e-09,0.1,6.71561550393457e-23,0.1,True,True,True,True,True,True
